,image_id ,predicted_class
1077,1239007261866237,Positive
1078,1239162217401782,Positive
1079,123943809017016,Positive
1080,12396267842927,Negative
1081,1239773764956074,Negative
1082,123995133602386,Positive
1083,1239978611738501,Positive
1084,1240196891814985,Positive
1085,1240241561008060,Negative
1086,1240410805278031,Positive
1087,1240904029179342,Negative
1088,1241157514203779,Positive
1089,1241903375877963,Positive
1090,1242442715694694,Positive
1091,1242519113518587,Negative
1092,1242610241594415,Positive
1093,1242637398607598,Negative
1094,1242890275596492,Negative
1095,1243022620326097,Negative
1096,1243188383105431,Negative
1097,1243688037101729,Negative
1098,1244148308826379,Positive
1099,1244355764851258,Negative
1100,1244643798821409,Negative
1101,1244651029911440,Negative
1102,1244678015370515,Negative
1103,1244681304352239,Positive
1104,1244951220573426,Negative
1105,1245183856286233,Positive
1106,1245731039736010,Negative
1107,1245774676826882,Negative
1108,1245806425591876,Negative
1109,1246278285049539,Positive
1110,1246542967153077,Negative
1111,1247109127022284,Negative
1112,1247460417782625,Positive
1113,124750845340076,Positive
1114,1248040909099732,Positive
1115,1248278198058679,Positive
1116,1248353632924270,Positive
1117,1248417063333746,Positive
1118,1248445157928847,Negative
1119,1248447915900549,Positive
1120,1248886514637887,Positive
1121,1249034665476483,Negative
1122,1249053190803294,Positive
1123,1249613529162664,Positive
1124,1250033104742170,Negative
1125,1250165209458276,Negative
1126,1250253455051092,Negative
1127,125040748993190,Negative
1128,1250423708728248,Positive
1129,125047982920851,Negative
1130,1250785322105287,Negative
1131,1251245235633341,Negative
1132,125130905963102,Negative
1133,1251493207117661,Positive
1134,1251754965062935,Positive
1135,1251767182848233,Negative
1136,1252046770457908,Positive
1137,1252132448255601,Negative
1138,1252379323741584,Negative
1139,1253012077701777,Negative
1140,1253064652696302,Negative
1141,1253828400169921,Positive
1142,1254338071390773,Positive
1143,1254678468687210,Negative
1144,1254912239436552,Negative
1145,1254950706909323,Negative
1146,1256137567479567,Negative
1147,1256292489873724,Positive
1148,1256310503076715,Negative
1149,1256478257890996,Negative
1150,1256888593863254,Positive
1151,1257016521198152,Positive
1152,1257088606628902,Positive
1153,1257375752350230,Positive
1154,1257418141166281,Positive
1155,1257559492336363,Positive
1156,1257726962570480,Negative
1157,1258049947344114,Positive
1158,1258258992176899,Negative
1159,125826782571342,Negative
1160,1258823608080916,Negative
1161,1258831852878418,Negative
1162,1258972508351045,Negative
1163,1259011868564606,Positive
1164,1259277198065648,Negative
1165,1259744432205766,Positive
1166,1260381126175261,Positive
1167,1260434644932215,Negative
1168,1260497147132831,Negative
1169,1260690059922842,Positive
1170,1260702787622137,Negative
1171,1260926199338903,Positive
1172,1261572643191425,Positive
1173,1261735083762599,Negative
1174,1262009457875883,Positive
1175,1262051995790882,Positive
1176,1262119846270098,Positive
1177,126218634114962,Negative
1178,126294699106386,Positive
1179,126318789583784,Negative
1180,1263294537718186,Positive
1181,1263438967527140,Positive
1182,1263802015966344,Negative
1183,1264273029000871,Positive
1184,1264353432255221,Negative
1185,1264573437606211,Positive
1186,1264695665925046,Negative
1187,1264752474391974,Negative
1188,1264933050810501,Negative
1189,1265298820143930,Negative
1190,1265570111034734,Positive
1191,1265594086423614,Negative
1192,1265695354000702,Positive
1193,1266038116902924,Positive
1194,1266335415208850,Positive
1195,1266375760905815,Negative
1196,1267270388427953,Negative
1197,126749399047445,Negative
1198,1267515196655074,Negative
1199,1267885291893875,Positive
1200,126804117140069,Positive
1201,1268325141498516,Negative
1202,126847415915283,Negative
1203,1268662476457274,Negative
1204,1268706805649593,Negative
1205,1268875603229387,Positive
1206,1269125915398134,Positive
1207,1269136328619682,Positive
1208,1269247042978108,Positive
1209,1269631214736333,Negative
1210,1269795529961024,Positive
1211,1270054085247673,Positive
1212,1270350474704067,Negative
1213,127048200582062,Negative
1214,1270538797598654,Negative
1215,1270745052740244,Positive
1216,127109699654903,Negative
1217,1271144865960131,Positive
1218,1271336607539746,Positive
1219,12719827889783,Negative
1220,1272641625240252,Positive
1221,1272692072810724,Positive
1222,1272756533710069,Positive
1223,1272811183688585,Positive
1224,1272839173044724,Negative
1225,127290564702335,Negative
1226,12730232663579,Positive
1227,1273311384645518,Negative
1228,1273482119871057,Negative
1229,1273496259807080,Positive
1230,1273710938036996,Negative
1231,1273807981102664,Positive
1232,1274044374269930,Negative
1233,1274164963345467,Negative
1234,1274687292518161,Positive
1235,127475776366745,Positive
1236,1275138606315318,Positive
1237,127536082317808,Positive
1238,1275519525633184,Positive
1239,1275603271491690,Positive
1240,1275662616725318,Negative
1241,1275720695247398,Negative
1242,1276115694654523,Negative
1243,1276217016932620,Positive
1244,1276406918717494,Negative
1245,1276622318169968,Negative
1246,1277066177558867,Positive
1247,1277356107020794,Positive
1248,1277713004295235,Negative
1249,1277906983338633,Negative
1250,1278397753067947,Negative
1251,1278481997916246,Negative
1252,1278584978009959,Negative
1253,1278657127080455,Positive
1254,1278731802437007,Negative
1255,127949527355342,Negative
1256,1279685229553034,Positive
1257,1279715085827879,Positive
1258,1280295146681206,Negative
1259,1280648597259952,Negative
1260,1280693337452449,Negative
1261,1280760352941045,Positive
1262,1281236147244723,Positive
1263,1281252611778804,Positive
1264,1281427246052551,Positive
1265,1281433905344365,Negative
1266,1281663485721950,Positive
1267,1281978841683860,Negative
1268,1282222499530745,Negative
1269,1282390095889689,Negative
1270,1282796084423510,Positive
1271,1283056634688247,Negative
1272,1283183272935196,Negative
1273,1283699831204149,Negative
1274,1283889638792845,Positive
1275,1284297090211158,Positive
1276,1284436980783612,Positive
1277,1284840762956633,Negative
1278,1285066388570978,Positive
1279,1285108496311455,Positive
1280,128518723083305,Negative
1281,1285224165491650,Negative
1282,1285290498497959,Positive
1283,1285368130854120,Positive
1284,1285696889827066,Negative
1285,1285761628813154,Positive
1286,1285838180692937,Positive
1287,1285885243828222,Negative
1288,1285892879708192,Positive
1289,1286077825628504,Positive
1290,1286493083978085,Negative
1291,1286521326954697,Positive
1292,1286538899003242,Positive
1293,1286549517242084,Negative
1294,1286558044636811,Positive
1295,1286860525905242,Positive
1296,1287012477810399,Positive
1297,1287019185029444,Negative
1298,1287368010177943,Positive
1299,1287369773338255,Positive
1300,1287631655104751,Positive
1301,1287813070771170,Positive
1302,1287964770479096,Negative
1303,1287990849529867,Positive
1304,1288084690930325,Negative
1305,1288201687261580,Negative
1306,1288504715974139,Negative
1307,1288618397160720,Positive
1308,1289150206115264,Positive
1309,1289743115245371,Negative
1310,1290426676536329,Negative
1311,1290558182637861,Negative
1312,1290602975867734,Negative
1313,1290614732077416,Positive
1314,1290625248756606,Positive
1315,1291293157885301,Negative
1316,12919553253382,Negative
1317,1292236250995545,Negative
1318,1292256638194199,Negative
1319,1292484513902031,Negative
1320,129277924969773,Positive
1321,1292787369256696,Positive
1322,1292900294578706,Negative
1323,1293035727032648,Positive
1324,1293158760965968,Positive
1325,1293324353022485,Negative
1326,129363996371471,Positive
1327,1293781679891118,Positive
1328,1293929654659003,Positive
1329,1294097682324629,Negative
1330,1294174617459004,Negative
1331,1294465144062629,Positive
1332,1294713554827911,Negative
1333,129478794327109,Positive
1334,1294905877234784,Negative
1335,1294968071105117,Positive
1336,1294975563079658,Positive
1337,1295005312328198,Negative
1338,1295222661608701,Positive
1339,1295271188939082,Positive
1340,1295399046106878,Positive
1341,1295573185179381,Negative
1342,1295693641209436,Negative
1343,1295722548286875,Positive
1344,1296282721249476,Negative
1345,1296397748341290,Positive
1346,1296565820253933,Positive
1347,1296760813060676,Positive
1348,129690801589327,Negative
1349,1297110010041134,Positive
1350,1297267311158272,Negative
1351,129768454164614,Negative
1352,1297739000547887,Positive
1353,129837143645378,Negative
1354,1298721798457847,Positive
1355,1298903409762445,Negative
1356,1299267615826951,Positive
1357,1299556508298951,Positive
1358,130000321631567,Negative
1359,1300449091759502,Positive
1360,1300605140981151,Negative
1361,1300640006629363,Positive
1362,1300654188663672,Negative
1363,1300869590551713,Positive
1364,1301304050819143,Negative
1365,1301393135088744,Positive
1366,1301608989501398,Negative
1367,1301647518529865,Negative
1368,1301829201531933,Positive
1369,1302211428076002,Negative
1370,1302344126388804,Positive
1371,1302357021964477,Negative
1372,1302596807559987,Negative
1373,1302636601133566,Negative
1374,1302942787953,Positive
1375,1303128578103938,Positive
1376,1303285157621450,Positive
1377,1303464606916575,Positive
1378,1303960932855581,Positive
1379,1304490277202199,Positive
1380,1304749344060692,Positive
1381,1305001548354773,Negative
1382,1305207307657994,Negative
1383,1305212605248100,Positive
1384,1305477299030135,Negative
1385,1305663560802983,Positive
1386,1306019646923581,Negative
1387,1306108279707536,Positive
1388,130621590206043,Negative
1389,1306525770992180,Negative
1390,1306750485609919,Negative
1391,1306764179624279,Positive
1392,1306925554824451,Positive
1393,1307462786842882,Positive
1394,130769214787105,Negative
1395,1307985258411608,Positive
1396,1308159735998132,Positive
1397,130881029973254,Positive
1398,1309217506638664,Negative
1399,1309773253164995,Positive
1400,1309845495409902,Positive
1401,1309922044164893,Negative
1402,1309968137794735,Positive
1403,1310023930180921,Negative
1404,1310045031862098,Negative
1405,1310379975095400,Negative
1406,1310771961900121,Positive
1407,1311200671405616,Negative
1408,1311287435616862,Positive
1409,1311673437721706,Negative
1410,1311890693082411,Positive
1411,1312104640855020,Positive
1412,1313000072001793,Negative
1413,1313771909015070,Positive
1414,1314192276180396,Negative
1415,1314589055208099,Positive
1416,131535962563824,Positive
1417,1315388153023436,Positive
1418,1315415682782028,Negative
1419,1315742944217282,Negative
1420,1315764921330661,Negative
1421,1316287725715218,Positive
1422,1316440083360820,Negative
1423,1316451399432817,Negative
1424,1316685264371137,Positive
1425,1316937104232130,Positive
1426,131703600608291,Negative
1427,1317232468443073,Negative
1428,1317610631985343,Negative
1429,1317620421986755,Positive
1430,1318213605682212,Positive
1431,1318280511150200,Positive
1432,1318381906766993,Positive
1433,1318633098585452,Positive
1434,1318701593053846,Negative
1435,1318736474062692,Negative
1436,1318800665089397,Negative
1437,1318865889870054,Negative
1438,1318881915284136,Negative
1439,1318947456844405,Positive
1440,1319231499007009,Positive
1441,1319498160378094,Positive
1442,1319514253190253,Positive
1443,1319689662886401,Positive
1444,1319723120210694,Positive
1445,1320203675727189,Positive
1446,1320327613702009,Negative
1447,1320525013556972,Positive
1448,13207044444577,Positive
1449,1320745742874483,Negative
1450,1320877239486480,Positive
1451,1321180162668493,Negative
1452,1321446405875295,Positive
1453,1321895788979877,Negative
1454,1321962168567689,Negative
1455,1322653126613331,Positive
1456,1322851803070363,Positive
1457,1322936684893468,Negative
1458,1323372852691594,Negative
1459,1323373886497017,Positive
1460,1323597872860081,Positive
1461,1324008510599029,Negative
1462,1324120101173135,Negative
1463,1324174917458337,Negative
1464,1324423375691674,Positive
1465,1324601781817659,Negative
1466,132473638051261,Negative
1467,1324901691718463,Negative
1468,1325281240974356,Negative
1469,1325547511462618,Positive
1470,1325603264474559,Negative
1471,1325971709498657,Positive
1472,1326387163682092,Negative
1473,1327344694175635,Positive
1474,1327646010722019,Positive
1475,1327673480464889,Negative
1476,13278261614906,Negative
1477,1328046233588998,Positive
1478,1328476715581631,Positive
1479,1328540599548722,Negative
1480,1328578700359817,Negative
1481,132868429203573,Negative
1482,1328718791066265,Positive
1483,132878023115479,Positive
1484,1328861215359675,Positive
1485,132891888794928,Positive
1486,1329542660438469,Negative
1487,1329558857332463,Negative
1488,1329790198527446,Positive
1489,1330161943008075,Negative
1490,1330225988513129,Positive
1491,1330246801266782,Negative
